split,epoch,phase,mode,episodes,total_steps,episode_return,original_episode_return,avg_reward,avg_original_reward,search_rate,found_targets,coverage_ratio,coverage_rate,error_rate,collision_count,collisions,shield_trigger_count,shield_trigger_rate,action_replacement_count,action_replacement_rate,episode_min_uav_margin,episode_mean_uav_margin,episode_min_threat_margin,episode_mean_threat_margin,near_miss_count,near_miss_rate,avg_safe_action_count,avg_rec_action_count,min_safe_action_count,min_rec_action_count,dead_end_safe_count,dead_end_safe_rate,dead_end_rec_count,dead_end_rec_rate,shield_penalty_sum,shield_penalty_rate,shield_fallback_count,shield_agent_trigger_count
train,388,dense,off,1,120.0,-1021.1185249873138,-1021.1185249873138,-1021.1185249873138,-1021.1185249873138,1.0,10.0,1.0,1.0,0.45737568235142967,278.0,278.0,0.0,0.0,0.0,0.0,-1.0,8.374382663203372,-2.0,8.671527938213895,114.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,389,dense,off,1,120.0,-1043.9611834548227,-1043.9611834548227,-1043.9611834548227,-1043.9611834548227,1.0,10.0,0.995,0.995,0.44743527668287875,225.0,225.0,0.0,0.0,0.0,0.0,-1.0,8.87226580449499,-2.0,8.945031163383643,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,390,dense,off,1,120.0,-1339.7634388643203,-1339.7634388643203,-1339.7634388643203,-1339.7634388643203,1.0,10.0,0.9975,0.9975,0.45941598749694107,366.0,366.0,0.0,0.0,0.0,0.0,-1.0,8.710297224203975,-2.0,7.989501473764125,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,391,dense,off,1,120.0,-1317.1258125636562,-1317.1258125636562,-1317.1258125636562,-1317.1258125636562,1.0,10.0,1.0,1.0,0.45614397437695475,322.0,322.0,0.0,0.0,0.0,0.0,-1.0,8.597850095416023,-2.0,7.890957101111032,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,392,dense,off,1,120.0,-1053.1859475845954,-1053.1859475845954,-1053.1859475845954,-1053.1859475845954,1.0,10.0,0.995,0.995,0.4557610773728451,257.0,257.0,0.0,0.0,0.0,0.0,-1.0,8.447592411808381,-2.0,8.86448790097082,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,393,dense,off,1,120.0,-1034.0239056528892,-1034.0239056528892,-1034.0239056528892,-1034.0239056528892,1.0,10.0,1.0,1.0,0.4594121913273571,236.0,236.0,0.0,0.0,0.0,0.0,-1.0,8.644845297154989,-2.0,9.86062490865237,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,394,dense,off,1,120.0,-1460.472675071284,-1460.472675071284,-1460.472675071284,-1460.472675071284,1.0,10.0,1.0,1.0,0.4577221809850653,319.0,319.0,0.0,0.0,0.0,0.0,-1.0,8.999985643712039,-2.0,7.875812282154664,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,395,dense,off,1,120.0,-1076.987301777218,-1076.987301777218,-1076.987301777218,-1076.987301777218,1.0,10.0,0.975,0.975,0.45969090189892553,240.0,240.0,0.0,0.0,0.0,0.0,-1.0,8.881364199935707,-2.0,7.563863001193638,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,396,dense,off,1,120.0,-1480.7901732605405,-1480.7901732605405,-1480.7901732605405,-1480.7901732605405,1.0,10.0,0.9975,0.9975,0.45700957138910825,358.0,358.0,0.0,0.0,0.0,0.0,-1.0,8.23297470964966,-2.0,7.366093409599736,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,397,dense,off,1,120.0,-888.6372583193572,-888.6372583193572,-888.6372583193572,-888.6372583193572,0.8,8.0,0.99,0.99,0.45295269435429586,245.0,245.0,0.0,0.0,0.0,0.0,-1.0,7.719074572018246,-2.0,10.661586006989317,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,398,dense,off,1,120.0,-1033.6533537028758,-1033.6533537028758,-1033.6533537028758,-1033.6533537028758,1.0,10.0,0.97,0.97,0.45834145457474706,263.0,263.0,0.0,0.0,0.0,0.0,-1.0,7.619431530122662,-2.0,8.768070630043345,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,399,dense,off,1,120.0,-1541.786638856568,-1541.786638856568,-1541.786638856568,-1541.786638856568,1.0,10.0,0.975,0.975,0.46313899134587316,342.0,342.0,0.0,0.0,0.0,0.0,-1.0,8.463797291682523,-2.0,8.328369475973535,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,400,dense,off,1,120.0,-838.6627953478804,-838.6627953478804,-838.6627953478804,-838.6627953478804,0.9,9.0,0.9625,0.9625,0.45713272917283926,240.0,240.0,0.0,0.0,0.0,0.0,-1.0,7.637719163472194,-2.0,10.521930494153423,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval,400,dense,off,5,120.0,-1227.655963456819,-1227.655963456819,-1227.655963456819,-1227.655963456819,0.86,8.6,0.8405000000000001,0.8405000000000001,0.4710985281158154,513.6,513.6,0.0,0.0,0.0,0.0,-1.0,6.207367606143128,-2.0,10.33334561719567,119.0,0.9916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,401,dense,off,1,120.0,-1879.3212354213754,-1879.3212354213754,-1879.3212354213754,-1879.3212354213754,0.8,8.0,1.0,1.0,0.4666974981656668,441.0,441.0,0.0,0.0,0.0,0.0,-1.0,7.6161032548589995,-2.0,7.330494106794354,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,402,dense,off,1,120.0,-1416.850973143891,-1416.850973143891,-1416.850973143891,-1416.850973143891,0.9,9.0,0.9875,0.9875,0.4685258844259217,333.0,333.0,0.0,0.0,0.0,0.0,-1.0,8.05210467878589,-2.0,8.130814231702196,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,403,dense,off,1,120.0,-836.0642673229287,-836.0642673229287,-836.0642673229287,-836.0642673229287,0.9,9.0,0.9675,0.9675,0.4572986167451702,285.0,285.0,0.0,0.0,0.0,0.0,-1.0,7.113660666288953,-2.0,11.16558677138981,116.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,404,dense,off,1,120.0,-800.2098627404837,-800.2098627404837,-800.2098627404837,-800.2098627404837,1.0,10.0,0.93,0.93,0.4663193398875788,252.0,252.0,0.0,0.0,0.0,0.0,-1.0,8.221236773797205,-2.0,10.718833953011604,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,405,dense,off,1,120.0,-974.1807172160567,-974.1807172160567,-974.1807172160567,-974.1807172160567,1.0,10.0,0.9975,0.9975,0.45321956396784807,223.0,223.0,0.0,0.0,0.0,0.0,-1.0,8.5321466966928,-2.0,8.719227680110444,115.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,406,dense,off,1,120.0,-783.8134857225776,-783.8134857225776,-783.8134857225776,-783.8134857225776,0.9,9.0,0.9975,0.9975,0.4580750598651492,251.0,251.0,0.0,0.0,0.0,0.0,-1.0,7.614299795931447,-2.0,10.394178186395282,114.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,407,dense,off,1,120.0,-1436.91575746064,-1436.91575746064,-1436.91575746064,-1436.91575746064,1.0,10.0,0.9625,0.9625,0.4660023044889041,409.0,409.0,0.0,0.0,0.0,0.0,-1.0,7.217538043661763,-2.0,8.621657110829029,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,408,dense,off,1,120.0,-1115.896314442224,-1115.896314442224,-1115.896314442224,-1115.896314442224,1.0,10.0,1.0,1.0,0.4610866273277426,249.0,249.0,0.0,0.0,0.0,0.0,-1.0,8.690207287713504,-2.0,8.640418544035514,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,409,dense,off,1,120.0,-1179.9929705865652,-1179.9929705865652,-1179.9929705865652,-1179.9929705865652,1.0,10.0,0.9775,0.9775,0.4631067697959406,300.0,300.0,0.0,0.0,0.0,0.0,-1.0,8.325320314458672,-2.0,8.640066739354198,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,410,dense,off,1,120.0,-1241.1760604056603,-1241.1760604056603,-1241.1760604056603,-1241.1760604056603,1.0,10.0,0.98,0.98,0.4658141361231722,389.0,389.0,0.0,0.0,0.0,0.0,-1.0,8.229409881282082,-2.0,9.29316819234685,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,411,dense,off,1,120.0,-1301.3891181138065,-1301.3891181138065,-1301.3891181138065,-1301.3891181138065,1.0,10.0,1.0,1.0,0.45935897787815705,314.0,314.0,0.0,0.0,0.0,0.0,-1.0,8.8543061883514,-2.0,6.6534675442409705,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,412,dense,off,1,120.0,-1833.9861099934008,-1833.9861099934008,-1833.9861099934008,-1833.9861099934008,1.0,10.0,0.9875,0.9875,0.4549970137463171,450.0,450.0,0.0,0.0,0.0,0.0,-1.0,9.02622975935245,-2.0,6.700589564488713,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,413,dense,off,1,120.0,-949.827144154628,-949.827144154628,-949.827144154628,-949.827144154628,0.9,9.0,0.93,0.93,0.4578240438683885,272.0,272.0,0.0,0.0,0.0,0.0,-1.0,7.78951397617803,-2.0,8.63609053579292,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,414,dense,off,1,120.0,-1241.1400907977545,-1241.1400907977545,-1241.1400907977545,-1241.1400907977545,1.0,10.0,0.9775,0.9775,0.4588914345803339,304.0,304.0,0.0,0.0,0.0,0.0,-1.0,8.980805474744196,-2.0,7.83677340732169,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,415,dense,off,1,120.0,-1301.79320745512,-1301.79320745512,-1301.79320745512,-1301.79320745512,0.9,9.0,0.9125,0.9125,0.4583020270350317,333.0,333.0,0.0,0.0,0.0,0.0,-1.0,8.482575419405206,-2.0,8.338707002958756,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,416,dense,off,1,120.0,-1487.4952498744096,-1487.4952498744096,-1487.4952498744096,-1487.4952498744096,1.0,10.0,0.985,0.985,0.45946876646470636,360.0,360.0,0.0,0.0,0.0,0.0,-1.0,9.499519436147255,-2.0,8.640739505356809,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,417,dense,off,1,120.0,-1027.8447130948057,-1027.8447130948057,-1027.8447130948057,-1027.8447130948057,1.0,10.0,0.9975,0.9975,0.4588568393358171,227.0,227.0,0.0,0.0,0.0,0.0,-1.0,9.75307656581065,-2.0,9.575493230597539,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,418,dense,off,1,120.0,-1157.3781400967243,-1157.3781400967243,-1157.3781400967243,-1157.3781400967243,1.0,10.0,0.9975,0.9975,0.4565898142039937,273.0,273.0,0.0,0.0,0.0,0.0,-1.0,9.06185291735156,-2.0,8.731163759079998,114.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,419,dense,off,1,120.0,-886.6478276261058,-886.6478276261058,-886.6478276261058,-886.6478276261058,1.0,10.0,0.995,0.995,0.45789052738671354,236.0,236.0,0.0,0.0,0.0,0.0,-1.0,8.398646004176685,-2.0,9.333302207471668,115.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,420,dense,off,1,120.0,-1014.8573531097882,-1014.8573531097882,-1014.8573531097882,-1014.8573531097882,1.0,10.0,1.0,1.0,0.4585020215482733,266.0,266.0,0.0,0.0,0.0,0.0,-1.0,9.593720401813739,-2.0,9.815319189656035,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,421,dense,off,1,120.0,-1057.687447083127,-1057.687447083127,-1057.687447083127,-1057.687447083127,1.0,10.0,1.0,1.0,0.45486468969222343,265.0,265.0,0.0,0.0,0.0,0.0,-1.0,9.127917999823946,-2.0,7.938271582695455,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,422,dense,off,1,120.0,-1982.33894159734,-1982.33894159734,-1982.33894159734,-1982.33894159734,1.0,10.0,0.9875,0.9875,0.46045178814635435,486.0,486.0,0.0,0.0,0.0,0.0,-1.0,9.42518689067233,-2.0,8.175087612436704,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,423,dense,off,1,120.0,-922.8694126879416,-922.8694126879416,-922.8694126879416,-922.8694126879416,1.0,10.0,1.0,1.0,0.4648247109063797,273.0,273.0,0.0,0.0,0.0,0.0,-1.0,8.237258431553654,-2.0,9.442970574060045,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,424,dense,off,1,120.0,-1110.6578921766925,-1110.6578921766925,-1110.6578921766925,-1110.6578921766925,1.0,10.0,0.995,0.995,0.4638710430248444,272.0,272.0,0.0,0.0,0.0,0.0,-1.0,9.118388293379784,-2.0,8.41321640133357,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,425,dense,off,1,120.0,-1027.4090115038887,-1027.4090115038887,-1027.4090115038887,-1027.4090115038887,1.0,10.0,1.0,1.0,0.45579834986165757,248.0,248.0,0.0,0.0,0.0,0.0,-1.0,9.24745357397799,-2.0,9.223502995766761,112.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,426,dense,off,1,120.0,-1173.0123843684405,-1173.0123843684405,-1173.0123843684405,-1173.0123843684405,1.0,10.0,1.0,1.0,0.4639264470303002,327.0,327.0,0.0,0.0,0.0,0.0,-1.0,9.207999415852965,-2.0,7.987118682779447,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,427,dense,off,1,120.0,-1690.415996726134,-1690.415996726134,-1690.415996726134,-1690.415996726134,0.9,9.0,0.94,0.94,0.46048960147198875,391.0,391.0,0.0,0.0,0.0,0.0,-1.0,9.094197725163532,-2.0,8.43814487963716,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,428,dense,off,1,120.0,-1374.931991577062,-1374.931991577062,-1374.931991577062,-1374.931991577062,1.0,10.0,0.9825,0.9825,0.4570343815241199,346.0,346.0,0.0,0.0,0.0,0.0,-1.0,8.609189068375738,-2.0,8.041916944381843,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,429,dense,off,1,120.0,-702.4630372792493,-702.4630372792493,-702.4630372792493,-702.4630372792493,1.0,10.0,1.0,1.0,0.4582378414184312,204.0,204.0,0.0,0.0,0.0,0.0,-1.0,8.89143362294556,-2.0,10.383799307218855,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,430,dense,off,1,120.0,-899.2080943320892,-899.2080943320892,-899.2080943320892,-899.2080943320892,1.0,10.0,1.0,1.0,0.4524727037026477,237.0,237.0,0.0,0.0,0.0,0.0,-1.0,9.398195863783588,-2.0,7.77133785759555,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,431,dense,off,1,120.0,-947.8692422762527,-947.8692422762527,-947.8692422762527,-947.8692422762527,1.0,10.0,0.9925,0.9925,0.46687329841391034,257.0,257.0,0.0,0.0,0.0,0.0,-1.0,8.58553966795991,-2.0,9.555668151925062,116.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,432,dense,off,1,120.0,-1309.2177276193472,-1309.2177276193472,-1309.2177276193472,-1309.2177276193472,1.0,10.0,0.9975,0.9975,0.4581488179983431,328.0,328.0,0.0,0.0,0.0,0.0,-1.0,9.715998501432605,-2.0,8.093923001554675,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,433,dense,off,1,120.0,-1044.699924276037,-1044.699924276037,-1044.699924276037,-1044.699924276037,1.0,10.0,1.0,1.0,0.4605290421582642,232.0,232.0,0.0,0.0,0.0,0.0,-1.0,9.880855361816192,-2.0,8.419956767405667,115.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,434,dense,off,1,120.0,-805.9745477179581,-805.9745477179581,-805.9745477179581,-805.9745477179581,1.0,10.0,0.97,0.97,0.4519538221830461,208.0,208.0,0.0,0.0,0.0,0.0,-1.0,9.226256110686089,-2.0,9.59693922501597,116.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,435,dense,off,1,120.0,-1215.3738019966918,-1215.3738019966918,-1215.3738019966918,-1215.3738019966918,1.0,10.0,0.9975,0.9975,0.4571877854825564,240.0,240.0,0.0,0.0,0.0,0.0,-1.0,9.410016954948537,-2.0,8.358786928362433,114.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,436,dense,off,1,120.0,-935.9879996225237,-935.9879996225237,-935.9879996225237,-935.9879996225237,1.0,10.0,1.0,1.0,0.4540745342237096,222.0,222.0,0.0,0.0,0.0,0.0,-1.0,9.3076530179825,-2.0,8.750574270215129,114.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,437,dense,off,1,120.0,-1253.1654880736096,-1253.1654880736096,-1253.1654880736096,-1253.1654880736096,1.0,10.0,0.9975,0.9975,0.46060642211207964,280.0,280.0,0.0,0.0,0.0,0.0,-1.0,9.467153282468333,-2.0,8.746949311319517,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,438,dense,off,1,120.0,-952.2248904730684,-952.2248904730684,-952.2248904730684,-952.2248904730684,1.0,10.0,1.0,1.0,0.46361646446835264,223.0,223.0,0.0,0.0,0.0,0.0,-1.0,9.617570435626533,-2.0,8.912122420586602,112.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,439,dense,off,1,120.0,-1122.6649848395073,-1122.6649848395073,-1122.6649848395073,-1122.6649848395073,1.0,10.0,1.0,1.0,0.45120031585904313,228.0,228.0,0.0,0.0,0.0,0.0,-1.0,9.751372586635132,-2.0,8.093724295488867,111.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,440,dense,off,1,120.0,-1037.4448984144524,-1037.4448984144524,-1037.4448984144524,-1037.4448984144524,1.0,10.0,1.0,1.0,0.4608283931610334,275.0,275.0,0.0,0.0,0.0,0.0,-1.0,8.439741084070164,-2.0,8.574523273536327,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,441,dense,off,1,120.0,-1279.5551758108948,-1279.5551758108948,-1279.5551758108948,-1279.5551758108948,1.0,10.0,0.97,0.97,0.46489077453472416,278.0,278.0,0.0,0.0,0.0,0.0,-1.0,9.010341436220878,-2.0,8.25284626787508,115.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,442,dense,off,1,120.0,-1263.0499264858302,-1263.0499264858302,-1263.0499264858302,-1263.0499264858302,1.0,10.0,1.0,1.0,0.45828677704989473,333.0,333.0,0.0,0.0,0.0,0.0,-1.0,10.08721332210855,-2.0,7.221216132881712,119.0,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,443,dense,off,1,120.0,-1105.0339950659634,-1105.0339950659634,-1105.0339950659634,-1105.0339950659634,1.0,10.0,0.9725,0.9725,0.4596263673726943,250.0,250.0,0.0,0.0,0.0,0.0,-1.0,9.560271887835476,-2.0,8.488378836625113,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,444,dense,off,1,120.0,-838.3292101617817,-838.3292101617817,-838.3292101617817,-838.3292101617817,1.0,10.0,0.9925,0.9925,0.45098753551998677,201.0,201.0,0.0,0.0,0.0,0.0,-1.0,8.984168508709205,-2.0,9.063707791581294,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,445,dense,off,1,120.0,-979.7149231625984,-979.7149231625984,-979.7149231625984,-979.7149231625984,1.0,10.0,0.995,0.995,0.4566293277614703,252.0,252.0,0.0,0.0,0.0,0.0,-1.0,9.18204615619221,-2.0,9.318966394037941,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,446,dense,off,1,120.0,-985.7730271344919,-985.7730271344919,-985.7730271344919,-985.7730271344919,1.0,10.0,1.0,1.0,0.45614255737371834,225.0,225.0,0.0,0.0,0.0,0.0,-1.0,9.550269746309812,-2.0,9.399156124463111,116.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,447,dense,off,1,120.0,-1308.9004045051638,-1308.9004045051638,-1308.9004045051638,-1308.9004045051638,1.0,10.0,1.0,1.0,0.45371201115558213,306.0,306.0,0.0,0.0,0.0,0.0,-1.0,9.038134854300239,-2.0,8.221768408722962,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,448,dense,off,1,120.0,-1155.9859330439208,-1155.9859330439208,-1155.9859330439208,-1155.9859330439208,1.0,10.0,0.9975,0.9975,0.4565990660626014,324.0,324.0,0.0,0.0,0.0,0.0,-1.0,9.137455979577364,-2.0,7.763440518163905,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,449,dense,off,1,120.0,-1489.3411169687572,-1489.3411169687572,-1489.3411169687572,-1489.3411169687572,1.0,10.0,1.0,1.0,0.4543747469475407,359.0,359.0,0.0,0.0,0.0,0.0,-1.0,9.740195960729713,-2.0,8.449999271052368,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,450,dense,off,1,120.0,-1204.121461057123,-1204.121461057123,-1204.121461057123,-1204.121461057123,1.0,10.0,1.0,1.0,0.45695471741350446,277.0,277.0,0.0,0.0,0.0,0.0,-1.0,9.745095982168863,-2.0,7.965055478544253,117.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eval,450,dense,off,5,120.0,-1210.2494855530404,-1210.2494855530404,-1210.2494855530404,-1210.2494855530404,0.9800000000000001,9.8,0.9640000000000001,0.9640000000000001,0.45810218195655483,389.2,389.2,0.0,0.0,0.0,0.0,-1.0,9.02693854687007,-2.0,8.77775791271537,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,451,dense,off,1,120.0,-1022.0913814634569,-1022.0913814634569,-1022.0913814634569,-1022.0913814634569,1.0,10.0,0.9925,0.9925,0.4561813243583772,253.0,253.0,0.0,0.0,0.0,0.0,-1.0,9.80614046530163,-2.0,9.021947527862979,114.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,452,dense,off,1,120.0,-741.8872800914118,-741.8872800914118,-741.8872800914118,-741.8872800914118,1.0,10.0,0.9675,0.9675,0.4578143091796379,211.0,211.0,0.0,0.0,0.0,0.0,-1.0,9.5986208327607,-2.0,9.293735800020979,112.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,453,dense,off,1,120.0,-1037.934784318331,-1037.934784318331,-1037.934784318331,-1037.934784318331,1.0,10.0,0.9775,0.9775,0.4565090506351531,275.0,275.0,0.0,0.0,0.0,0.0,-1.0,8.715955982036576,-2.0,9.425280740961444,116.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,454,dense,off,1,120.0,-1445.9443260549406,-1445.9443260549406,-1445.9443260549406,-1445.9443260549406,1.0,10.0,0.91,0.91,0.4613227933846185,390.0,390.0,0.0,0.0,0.0,0.0,-1.0,8.774886319512738,-2.0,7.140755623990299,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,455,dense,off,1,120.0,-909.2650846866788,-909.2650846866788,-909.2650846866788,-909.2650846866788,1.0,10.0,0.9875,0.9875,0.45630478775724564,246.0,246.0,0.0,0.0,0.0,0.0,-1.0,8.96798090827599,-2.0,9.122820082378034,115.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,456,dense,off,1,120.0,-1063.9362965825012,-1063.9362965825012,-1063.9362965825012,-1063.9362965825012,1.0,10.0,1.0,1.0,0.4569509673241038,239.0,239.0,0.0,0.0,0.0,0.0,-1.0,9.831741945295686,-2.0,8.075115398829379,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train,457,dense,off,1,120.0,-1222.2627240990541,-1222.2627240990541,-1222.2627240990541,-1222.2627240990541,1.0,10.0,1.0,1.0,0.4599139732799442,275.0,275.0,0.0,0.0,0.0,0.0,-1.0,9.4751125893503,-2.0,8.029705108489273,118.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
