split,epoch,phase,mode,episodes,total_steps,episode_return,original_episode_return,avg_reward,avg_original_reward,search_rate,found_targets,coverage_ratio,coverage_rate,error_rate,collision_count,collisions,shield_trigger_count,shield_trigger_rate,action_replacement_count,action_replacement_rate,episode_min_uav_margin,episode_mean_uav_margin,episode_min_threat_margin,episode_mean_threat_margin,near_miss_count,near_miss_rate,avg_safe_action_count,avg_rec_action_count,min_safe_action_count,min_rec_action_count,dead_end_safe_count,dead_end_safe_rate,dead_end_rec_count,dead_end_rec_rate,shield_penalty_sum,shield_penalty_rate,shield_fallback_count,shield_agent_trigger_count
train,26,dense,recursive,1,120.0,-1373.5478795946278,-1266.547879594628,-1373.5478795946278,-1266.547879594628,1.0,10.0,1.0,1.0,0.46210700703426655,273.0,273.0,107.0,0.8916666666666667,103.0,0.8583333333333333,-1.0,9.692828265775287,-2.0,8.93116632395219,106.0,0.8833333333333333,1.4175000000000002,0.7375,0.0,0.0,98.0,0.8166666666666667,111.0,0.925,107.0,0.8916666666666667,98.0,937.0
train,27,dense,recursive,1,120.0,-906.4718424437034,-805.4718424437035,-906.4718424437034,-805.4718424437035,1.0,10.0,1.0,1.0,0.4617496648918562,161.0,161.0,101.0,0.8416666666666667,100.0,0.8333333333333334,-1.0,9.904919287947633,-2.0,8.685436661869728,107.0,0.8916666666666667,1.81,0.9683333333333334,0.0,0.0,93.0,0.775,110.0,0.9166666666666666,101.0,0.8416666666666667,93.0,864.0
train,28,dense,recursive,1,120.0,-1288.639562202812,-1179.639562202812,-1288.639562202812,-1179.639562202812,1.0,10.0,1.0,1.0,0.4625627514811829,245.0,245.0,109.0,0.9083333333333333,109.0,0.9083333333333333,-1.0,9.488908368696961,-2.0,7.634628409107947,108.0,0.9,1.4358333333333335,0.6916666666666667,0.0,0.0,99.0,0.825,111.0,0.925,109.0,0.9083333333333333,99.0,919.0
train,29,dense,recursive,1,120.0,-994.6137683876577,-886.6137683876577,-994.6137683876577,-886.6137683876577,1.0,10.0,1.0,1.0,0.46024934974867165,180.0,180.0,108.0,0.9,105.0,0.875,-1.0,10.174300653878502,-2.0,9.154068696978293,107.0,0.8916666666666667,1.5558333333333334,0.8191666666666665,0.0,0.0,98.0,0.8166666666666667,111.0,0.925,108.0,0.9,98.0,924.0
train,30,dense,recursive,1,120.0,-1214.6210348512861,-1106.6210348512864,-1214.6210348512861,-1106.6210348512864,1.0,10.0,1.0,1.0,0.4618852663854946,221.0,221.0,108.0,0.9,106.0,0.8833333333333333,-1.0,10.258384868011051,-2.0,9.293914688246192,108.0,0.9,1.4741666666666666,0.8200000000000001,0.0,0.0,98.0,0.8166666666666667,110.0,0.9166666666666666,108.0,0.9,98.0,924.0
train,31,dense,recursive,1,120.0,-1085.3668530087075,-986.3668530087075,-1085.3668530087075,-986.3668530087075,1.0,10.0,1.0,1.0,0.4608533806803635,183.0,183.0,99.0,0.825,98.0,0.8166666666666667,-1.0,10.209948491998182,-2.0,8.671764494254576,97.0,0.8083333333333333,2.0533333333333337,1.3416666666666666,0.0,0.0,90.0,0.75,102.0,0.85,99.0,0.825,90.0,819.0
train,32,dense,recursive,1,120.0,-982.8517588383563,-872.8517588383562,-982.8517588383563,-872.8517588383562,1.0,10.0,1.0,1.0,0.46096539798429903,164.0,164.0,110.0,0.9166666666666666,110.0,0.9166666666666666,-1.0,10.522042387931709,-2.0,8.212938787493469,110.0,0.9166666666666666,1.8916666666666666,1.1458333333333333,0.0,0.0,94.0,0.7833333333333333,110.0,0.9166666666666666,110.0,0.9166666666666666,94.0,845.0
train,33,dense,recursive,1,120.0,-1134.8513617351664,-1030.8513617351662,-1134.8513617351664,-1030.8513617351662,1.0,10.0,1.0,1.0,0.4642609330186055,204.0,204.0,104.0,0.8666666666666667,97.0,0.8083333333333333,-1.0,10.255794741631917,-2.0,8.172120613580494,109.0,0.9083333333333333,1.4416666666666667,0.87,0.0,0.0,99.0,0.825,107.0,0.8916666666666667,104.0,0.8666666666666667,99.0,923.0
train,34,dense,recursive,1,120.0,-933.6805408341369,-836.6805408341369,-933.6805408341369,-836.6805408341369,1.0,10.0,1.0,1.0,0.4596198494747645,164.0,164.0,97.0,0.8083333333333333,96.0,0.8,-1.0,9.924008482484851,-2.0,8.999752241775075,108.0,0.9,2.004166666666667,1.0791666666666666,0.0,0.0,91.0,0.7583333333333333,105.0,0.875,97.0,0.8083333333333333,91.0,830.0
train,35,dense,recursive,1,120.0,-928.3724551332921,-817.3724551332922,-928.3724551332921,-817.3724551332922,1.0,10.0,1.0,1.0,0.46518861703288067,228.0,228.0,111.0,0.925,96.0,0.8,-1.0,10.02320805730692,-2.0,8.774896312048261,115.0,0.9583333333333334,1.2583333333333333,0.565,0.0,0.0,102.0,0.85,116.0,0.9666666666666667,111.0,0.925,102.0,972.0
